GRMN|20300|Kurzprosa 20. Jahrhundert
SOSC|14100|Mind-1
ENST|23600|The Environment in US History
ARTV|23800|Introduction to Video
BASQ|12100|Elementary Basque-2
NEHC|20005|Ancient Near Eastern Thought & Literature-2: Anatolian Lit
FREN|10200|Beginning Elementary French-2
PSYC|25700|Psychology of Negotiation
SOSC|14300|Mind-3
FREN|10200|Beginning Elementary French-2
SOSC|15300|Classics Soc/Polit Thought-3
PBPL|22100|Politics And Policy
FREN|10100|Beginning Elementary French-1
PBPL|29800|Senior Seminar: Public Policy
BIOS|24249|Neurobiology of Seeing
CMSC|22010|Digital Fabrication
ECON|20300|Elements Of Econ Analysis-4
PHYS|22100|Math. Methods of Physics
SOSC|12300|Self, Culture And Society-3
CHEM|11100|Comprehensive General Chemistry-I
ANTH|21201|Intsv Stdy: Chicago Blues
GRMN|24013|Symbolic Economies: Marx, Freud
SOSC|11200|Power, Identity, Resistance-2
ENGL|20704|Three Irish Poets: Yeats, Heaney, Muldoon
ECON|20000|Elements of Economic Analysis-1
ARTV|10100|Visual Language: On Images
PHIL|29400|Intermediate Logic
HIST|28300|Early American Legal Hist
LACS|27003|Beginners Nahuatl 3
SOSC|14100|Mind-1
PHIL|29410|Logical Consequence
ITAL|22401|Ugo Foscolo: Neoclassical Tradition & Romantic Imagination
PLSC|21314|Culture and Politics
PHYS|18500|Intermediate Mechanics
GRMN|21203|Drama and Film
MATH|25500|Basic Algebra-2
MUSI|14200|Intro Music Theory for Non-Majors-2
ECON|28301|The European Experiment of Liberalization
MATH|16100|Honors Calculus-1
SOSC|13300|Social Sciences Inquiry - 3
PBPL|22300|Problems of Policy Implementation
CHIN|10100|Elementary Modern Chinese-1
ECON|20000|Elements of Economic Analysis-1
FREN|20200|Language History Culture-2
MUSI|10100|Intro: Western Art Music
MENG|26020|Engineering Electrodynamics
CMSC|15200|Intro To Computer Science-2
CHIN|10100|Elementary Modern Chinese-1
ENGL|11100|Critical Perspectives
ECON|27750|The Economics of Health
PHIL|23000|Intro:Metaphysics/Epistemology
HIST|16700|Anc Mediterr World-1: Greece
JAPN|40500|Fourth-Year Japanese-1
ITAL|15005|Advanced Italian in Rome
MATH|16100|Honors Calculus-1
SOCI|20192|The Effects of Schooling
CHIN|10100|Elementary Modern Chinese-1
RUSS|10600|Russian Through Pushkin-3
LATN|21400|Roman Oratory
SOSC|14300|Mind-3
CRWR|10400|Beginning Creative Nonfiction Writing
PHIL|23002|Paradox
POLI|20300|Second-Year Polish-3
FREN|10300|Beginning Elementary French-3
CHIN|20100|Intermediate Modern Chinese-1
PSYC|20300|Biological Psychology
CATA|21900|Intro to Contemporary Catalan Literature
SOSC|23701|China in East Asian Civ-1
MARA|10100|First -Year Marathi-1
HIST|16700|Anc Mediterr World-1: Greece
ARTV|10100|Visual Language: On Images
FREN|22003|Du Moderne Au Contemporain
MATH|15100|Calculus-1
SOSC|15100|Classics Soc/Polit Thought-1
STAT|23400|Statistical Models/Method-1
HUMA|12300|Human Being And Citizen-1
MATH|13200|Elem Functions And Calculus-2
ECON|20300|Elements of Economic Analysis-4
PORT|10300|Elementary Portuguese-3
CHIN|41200|Fourth-Year Modern Chinese-2
INST|26805|Conceptualizing Security in Intl. Politics
LING|20001|Introduction to Linguistics
HIST|28000|US Latinos: Origins/Histories
NTSC|10300|Biological Evolution
HUMA|11700|Philosophical Perspectives-3
MUSI|15200|Harmony and Voice Leading-2
PLSC|22200|Introduction to Political Economy of Development
FNDL|21409|Wordsworth's The Prelude
SOSC|19013|European Civilization in Paris-1
PLSC|21210|Women and US Politics
SOSC|15100|Classics Soc/Polit Thought-1
ENGL|17500|English Poetry From Wyatt to Milton
CHIN|10300|Elementary Modern Chinese-3
STAT|22000|Stat Meth And Applications
CRES|24003|Colonizations -3
PLSC|25200|Urban Politics
ENGL|15600|Medieval English Literature
CMSC|22100|Programming Languages
GREK|22100|Lyric & Epincian Poetry
PHIL|29601|Intensive Track Seminar
PERS|10103|Elementary Persian-3
LAWS|47701|Feminist Philosophy
SOSC|12300|Self, Culture And Society-3
PHSC|13600|Natural Hazards
SOSC|11200|Power, Identity, Resistance-2
ECON|28000|Intro Industrial Organization
SPAN|21100|Las Regiones Del Espanol
SOSC|11100|Power, Identity, Resistance-1
SOSC|12100|Self, Culture And Society-1
MATH|29506|Advanced Numerical Analysis
PLSC|28700|Jewish Political Thought
SOSC|14300|Mind-3
PHIL|21505|Wonder, Magic, and Skepticism
MATH|13100|Elem Functions And Calculus-1
SOSC|12200|Self, Culture And Society-2
SOSC|14100|Mind-1
ECON|28700|The Economics Of Crime
HUMA|19100|Humanities Writing Seminars
CZEC|10300|Elementary Czech-3
SOCI|20102|Social Change
MATH|16100|Honors Calculus-1
HIST|25701|North Africa: Late Antiquity to Islam
SPAN|10300|Beginning Elementary Spanish-3
MUSI|17002|Women's Ensemble
MATH|25700|Basic Algebra-1 (honors)
HUMA|19100|Humanities Writing Seminars
TAPS|20110|20th Century American Drama
HUMA|19100|Humanities Writing Seminars
SOSC|15200|Classics Soc/Polit Thought-2
MATH|16200|Honors Calculus-2
LLSO|24700|The First Amendment
MATH|15200|Calculus-2
RUSS|21600|Russian For Heritage Learners
SOSC|12100|Self, Culture And Society-1
LATN|25000|Augustine Confessions
SOSC|12100|Self, Culture And Society-1
PHIL|29902|Senior Seminar II
NEHC|29800|B.A. Paper Seminar
SOSC|13300|Social Sciences Inquiry - 3
ARTV|10100|Visual Language-1
MUSI|12200|Music In Western Civ-2
LATN|26000|Latin Paleography
CMSC|23000|Operating Systems
CMLT|21302|Introduction to Theories of Literature
MATH|20400|Analysis In Rn-2
MATH|21200|Advanced Numerical Analysis
FREN|10300|Beginning Elementary French-3
SOSC|12300|Self, Culture And Society-3
FREN|15006|Advanced French in Paris
ARTV|24120|Tracing the Dialogue
GEOS|13200|Earth History
||
SOCI|20001|Sociological Methods
MATH|16200|Honors Calculus-2
PHYS|13100|General Physics-1 (var B)
PHYS|19700|Statistical/Thermal Physics
YDDH|20400|Elementary Yiddish-2
PHYS|23600|Solid State Physics
PLSC|22913|The Practice of Social Science Research
PHYS|13300|Waves, Optics, & Heat
SOSC|12100|Self, Culture And Society-1
SOSC|14300|Mind-3
SOSC|15300|Classics Soc/Polit Thought-3
STAT|26700|History of Statistics
SOSC|13100|Democracy And Soc Science-1
GEOS|21000|Introduction to Mineralogy
ECON|20000|Elements Of Econ Analysis-1
ASTR|28200|Current Topics Astrophysics
ITAL|23000|Machiavelli and Machiavellism
RLST|29800|Ba Paper Seminar-1: Rlst
PHSC|13400|Global Warming
PERS|10101|Elementary Persian-1
KORE|20300|Intermediate Korean-3
CHIN|30300|Advanced Modern Chinese-3
ECON|20200|Elements of Economic Analysis-3
SOSC|15100|Classics Soc/Polit Thought-1
ITAL|10300|Elementary Italian-3
SOSC|15100|Classics Soc/Polit Thought-1
CMST|21900|American Cinema Since 1960
SOSC|15200|Classics Soc/Polit Thought-2
MATH|25800|Basic Algebra-2 (honors)
SOSC|11100|Power, Identity, Resistance-1
RUSS|20600|Russian Through Lit Readings-3
ECON|20100|Elements of Economic Analysis-2
GEOG|23500|Urban Geography
MATH|15100|Calculus-1
SOSC|11100|Power, Identity, Resistance-1
HUMA|12050|Greece and Rome: Texts, Traditions, Transformations I
SOSC|11200|Power, Identity, Resistance-2
NEHC|20952|Intro to the History of Modern Iraq
MUSI|10100|Intro: Western Art Music
MATH|13200|Elem Functions And Calculus-2
INST|29801|BA Seminar: International Stud
SOSC|19026|China in East Asian Civilization-2
JAPN|10100|Elementary Modern Japanese-1
PBPL|25405|Child Poverty and Chicago Schools
PSYC|20400|Cognitive Psychology
ARAB|10103|Elementary Arabic-3
CMSC|11000|Multimed Prog: Interdisc Art-1
ECON|20200|Elements of Economics Analysis-3
SOCI|20140|Qualitative Field Methods
ECON|22200|Topics: American Economic History
MATH|19520|Math Methods for Soc. Sci
NEHC|20603|Islamic Thought and Literature-3
ITAL|26400|Pirandello and Pirandellism
HIST|20901|Archaeology for Anc Historians
ENGL|28605|Owning and Disowning: J.M. Coetzee
TURK|10101|Elementary Turkish-1
PERS|20102|Intermediate Persian-2
CMSC|16200|Honors Intro To Comp Sci-2
CMSC|23200|Introduction to Computer Security
FNDL|25300|Nabokov: Lolita
ECON|28700|The Economics Of Crime
FREN|32100|L'historien antillais au 19e siecle
SOSC|19016|South Asian Civilizations in India-1
ITAL|20300|Language History Culture-3
LATN|21800|Roman Historiography
ASLG|10100|American Sign Language-1
NEAA|20062|Ancient Landscapes-2
SOSC|12100|Self, Culture And Society-1
CMSC|15300|Foundations Of Software
ECON|27100|Intro to Banking and International Finance
ENGL|25914|Facts in Fiction: Late 20th Century Literature and Knowledge
SOSC|12100|Self, Culture And Society-1
MATH|19510|Math Methods For Social Sci-1
RUSS|25500|Intro To Russian Literature-1
ENGL|12703|Writing Censorship
PHIL|25000|Ancient Philos/Hist Philos-1
RUSS|29910|Special Topics in Advanced Russian
KORE|10300|Intro To Korean Language-3
SOSC|12200|Self, Culture And Society-2
TAPS|23100|Advanced Directing
HUMA|19100|Humanities Writing Seminars
CMST|24611|Cities in Sinophone Cinemas
CMSC|28000|Intro To Formal Languages
LATN|20100|Intermediate Latin-1
SOSC|11300|Power, Identity, Resistance-3
STAT|24400|Statistical Theory/Method-1
HUMA|19100|Humanities Writing Seminars
ASLG|10300|American Sign Language-3
SWAH|26800|Intermediate Swahili-1
SOSC|14200|Mind-2
JWSC|20231|Modern Israeli Literature and Culture
LATN|10200|Introduction To Latin-2
SOSC|15300|Classics Soc/Polit Thought-3
SOCI|20004|Statistical Methods Of Rsch-1
LATN|10300|Introduction To Latin-3
MATH|16100|Honors Calculus-1
CHIN|41100|Fourth-Year Modern Chinese-1
SOSC|15200|Classics Soc/Polit Thought-2
STAT|25100|Intro To Math Probability
SOSC|15200|Classics Soc/Polit Thought-2
SOCI|28050|Understanding Social Change in China
MATH|27300|Basic Thry Ordinary Diff Equat
ITAL|10200|Elementary Italian-2
LACS|25103|Slavery in Brazil: Historiography and Trends
MATH|15900|Intro to Proof in Analysis & Lin. Alg.
ENGL|14405|Advanced Writing Fiction
SOSC|11100|Power, Identity, Resistance-1
ARME|20101|Intermediate Modern Armenian-1
SOSC|14300|Mind-3
MATH|19610|Math Methods For Social Sci-2
CHEM|11100|Comprehensive General Chemistry-I
CMSC|28100|Intro Complexity Theory
CHIN|10300|Elementary Modern Chinese-3
ENGL|33000|Academic/Professional Writing (LRS)
ITAL|10100|Elementary Italian-1
LING|20550|Syntax-3
SOSC|12200|Self, Culture And Society-2
SOSC|28851|Jerusalem in Middle Eastern Civ-1
ARME|10103|Elementary Modern Armenian-3
CRWR|10400|Beginning Creative Nonfiction Writing
CHDV|29800|BA Honors Seminar
MENG|33310|Experimental Techniques and Advanced Instrumentation
NEAA|20061|Ancient Landscapes-1: Near East
CHIN|15003|Intermediate Chinese in Beijing
TBTN|40100|4th Year Tibetan-1
MALA|20300|Second-Year Malayalam-3
ECON|20200|Elements of Economic Analysis-3
GRMN|27517|Metaphysics, Morbidity, and Modernity: Thomas Mann's The Magic Mountain
ECON|24500|Women, Work and Property Rights
SOSC|12300|Self, Culture And Society-3
ENGL|17514|Literature of the Scientific Revolution
SOSC|15100|Classics Soc/Polit Thought-1
MATH|26700|Intro Reps Of Finite Groups
BPRO|23000|Cosmos & Conscience: Looking for Ourselves Elsewhere
RUSS|21502|Adv Russian Through Media-3
SOSC|11200|Power, Identity, Resistance-2
MATH|13100|Elem Functions And Calculus-1
TLGU|10100|First Year Telugu
FREN|20500|Ecrire En Francais
SPAN|10200|Beginning Elementary Spanish-2
NEHC|20605|Colloq: Sources for the Study of Islamic History
GRMN|20100|Deutsche Maerchen
SOSC|11200|Power, Identity, Resistance-2
NTSC|10300|Biological Evolution
SOSC|14100|Mind-1
PORT|20200|Advanced Portuguese
NEAA|20003|Art & Archaeology Near East -3: Levant
SOSC|11200|Power, Identity, Resistance-2
ECON|25000|Introduction to Finance
HUMA|14100|Reading Cultures-2
SOSC|12200|Self, Culture And Society-2
SOSC|11100|Power, Identity, Resistance-1
CMST|28500|History Of Intl Cinema-1
STAT|22700|Biostatistical Methods
MATH|26800|Intro Commutative Algebra
MATH|19620|Linear Algebra
ECON|25200|Theory of Financial Decisions
CMLT|26001|Realism & Anti-Realism in Post-Holocaust Hebrew Literature
MATH|20800|Honors Analysis In Rn-2
PHYS|23400|Quantum Mechanics-1
HREL|33702|Ethical and Theological Issues in Hinduism
FREN|20200|Language History Culture-2
JAPN|10200|Elementary Modern Japanese-2
ENGL|25001|Jewish Latin Amer Literature
MATH|20900|Honors Analysis In Rn-3
ECON|41100|Experimental Economics
CMSC|15200|Intro To Computer Science-2
MUSI|10100|Intro: Western Art Music
SOSC|12200|Self, Culture And Society-2
MUSI|10200|Introduction To World Music
CRWR|12106|Intro to Genres: Science Fiction
CRPC|24001|Colonizations-1
CHEM|11102|General Chemistry-1 (var B)
FNDL|26201|Dostoevsky: The Brothers Karamazov
CHIN|20200|Intermediate Modern Chinese-2
FREN|20300|Language History Culture-3
HIST|25300|Amer Revolution 1763-1789
MUSI|10400|Intro: Music Analysis/Criticism
SOSC|14200|Mind-2
INST|29900|Ba Thesis: Intl Studies
SOCI|20118|Survey Research Overview
PORT|21700|Proust on Interpretation
MATH|13300|Elem Functions And Calculus-3
SOCI|20146|Culture And Politics
HUMA|19100|Humanities Writing Seminars
ECON|20100|Elements Of Econ Analysis-2
SOSC|11300|Power, Identity, Resistance-3
CMSC|11710|Networks
SOSC|11300|Power, Identity, Resistance-3
INST|29800|B.A. Seminar: Intl Studies
MATH|27000|Basic Complex Variables
ENGL|10700|Introduction To Fiction: Short Story
MATH|13200|Elem Functions And Calculus-2
SOSC|22551|African Civ in Paris-1
ECON|20100|Elements of Economic Analysis II
SOSC|14100|Mind-1
NTSC|10200|Evolution of The Universe
FREN|20100|Language History Culture-1
SPAN|21100|Las Regiones Del Espanol
ENGL|20200|The Romantic Period
ENST|23289|Marine Ecology
HUMA|19100|Humanities Writing Seminars
MATH|15300|Calculus-3
PSYC|27000|Judgement And Decision Making
ENGL|16500|Shakespeare-1: Hist/Comedies
SOSC|12100|Self, Culture And Society-1
HIST|22608|Scandal as Historical Document, 17th-21st Centuries
HIST|20701|Who Were the Greeks?
ARTV|22300|Sculpture
AANL|20125|Advanced Readings: Hittite
MATH|15100|Calculus-1
ISHU|10100|Drama: Embodiment/Tranformat
JAPN|20300|Intermediate Modern Japanese-3
HUMA|12300|Human Being And Citizen-1
SOSC|15100|Classics Soc/Polit Thought-1
MENG|26101|Transport Phenomena I
GEOS|13300|The Atmosphere
CMST|21403|Landscape and Cinema
CLCV|27909|Visual Culture of Rome and it's Empire
TAPS|20700|Dramaturgy and Dramatic Criticism
PBPL|25305|Anti-Poverty Policy in the U.S.
PHIL|29200|Junior Tutorial
ECON|23620|Inequality: A Perspective from Macroeconomics
ECON|20000|Elements Of Econ Analysis-1
FREN|20500|Ecrire En Francais
HIST|28301|Early American Political Culture, 1600-1820
SOSC|18100|Topics in Behavioral and Social Sciences Relevant to Medicine
PSYC|21205|Methodological Challenges to Cognitive Neuroscience
HCHR|41700|Calvin's Institutes
SOCI|20184|Political Culture, Social Capital, and The Arts
PSYC|23360|Methods in Gesture and Sign Language Research
PHIL|20100|Elementary Logic
PLSC|22610|Pol Of Growth & Redistribution
CMLT|20109|Comparative Methods in the Humanities
SOCI|20005|Sociological Theory
NEHC|20003|History & Society of Ancient Near East-3
HEBR|20503|Intermediate Modern Hebrew-3
ECON|26700|Economics of Education
NEAA|20062|Ancient Landscapes-2
ENST|25100|Ecological Applications To Con
PHIL|21210|Philosophy and Literature
ECON|20000|Elements of Economic Analysis-1
PERS|10102|Elementary Persian-2
CMST|10100|Introduction to Film-1
CHEM|22200|Organic Chemistry-3
ECON|25000|Introduction To Finance
ENGL|10704|Form as Content: The Arts of Reading Fiction
RUSS|10600|Russian Through Pushkin-3
CLCV|26216|Pagans and Christians: Greek Background to Early Christianity
PERS|10101|Elementary Persian-1
SOSC|14300|Mind-3
MATH|25400|Basic Algebra-1
JAPN|20200|Intermediate Modern Japanese-2
CCTS|47100|Bioinformatics Analysis of Integrative 'Omics Data
FREN|10100|Beginning Elementary French-1
ITAL|22200|Intro To The Renaissance
FREN|10300|Beginning Elementary French-3
EEUR|21000|Romani Language/Linguistics
HIST|29000|Latin American Religions: Old & New
SOSC|13200|Social Sciences Inquiry - 2
RUSS|21502|Adv Russian Through Media-3
ITAL|10100|Elementary Italian-1
SOSL|27700|Imaginary Worlds: The Fantastic and Magic Realism in Russia and Southeastern Europe
ENGL|17001|Shakespeares Sonnets
RUSS|10600|Russian Through Pushkin-3
ECON|20110|Elements of Economic Analysis 2: HONORS
PHIL|24801|18th/19th C Phil of Religion
SOSC|19003|Western Mediterranean Civilization-3
ECON|20100|Elements of Economic Analysis-2
LING|20001|Intro to Linguistics
SALC|20200|Intro To South Asian Civ-2
SOSC|12300|Self, Culture And Society-3
CHDV|26214|The Cultural Psychology of Emotion
ARME|10103|Elementary Modern Armenian-3
FREN|10300|Beginning Elementary French-3
TAPS|10100|Drama: Embodiment/Transformation
FREN|23300|Jean-Jacques Rousseau, Les ecrits autobiographiques
FREN|10100|Beginning Elementary French-1
ITAL|20400|Corso Di Perfezionamento
AANL|10101|Elementary Hittite-1
URDU|10200|First-Year Urdu-2
HIST|20603|Slavery in Ancient Greece and Rome
PHYS|12300|General Physics-3
HIST|24700|A History Of Japanese Religion
ENGL|12800|Theories Of Media
PLSC|25001|Race and Nation in Latin America
NEHC|20003|History & Society of Ancient Near East-3
BPRO|29100|What Do the Genomes Teach Us About Evolution?
ANTH|28400|Bioarchaeology/Human Skeleton
FREN|15001|French in Paris
HEBR|20104|Intermed Classical Hebrew-1
LACS|24108|History of Evolutionary Thought and Religious Tradition in Brazil
MATH|13100|Elem Functions And Calculus-1
FREN|10200|Beginning Elementary French-2
MUSI|27300|Tpcs: Hist Of Western Music-3
CMST|24612|Chinese-Language Film Comedies
ENGL|12704|Writing Persuasion Environment
HUMA|11500|Philosophical Perspectives-1
